Plot Title: 21415544,,,,,,,
#,"Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","High Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","Temp, °C (LGR S/N: 21415544, SEN S/N: 21415544)","Specific Conductance, μS/cm (LGR S/N: 21415544)",Coupler Detached (LGR S/N: 21415544),End Of File (LGR S/N: 21415544)
368,05/02/25 2:10:00 AM,3962.2,4020.4,24.2,4090.6,,
369,05/02/25 2:20:00 AM,4022.8,4082,24.2,4153.3,,
370,05/02/25 2:30:00 AM,4092.8,4151.5,24.21,4223.1,,
371,05/02/25 2:40:00 AM,4204.2,4262.8,24.21,4336.3,,
372,05/02/25 2:50:00 AM,4277.6,4337.2,24.22,4411.1,,
373,05/02/25 3:00:00 AM,4333,4393.3,24.24,4466.2,,
374,05/02/25 3:10:00 AM,4387.8,4447.6,24.25,4520.5,,
375,05/02/25 3:20:00 AM,4461.5,4522.3,24.26,4595.4,,
376,05/02/25 3:30:00 AM,4523.5,4585.3,24.26,4659.4,,
377,05/02/25 3:40:00 AM,4621.3,4681.9,24.27,4756.6,,
378,05/02/25 3:50:00 AM,4626.7,4686.5,24.29,4759.2,,
379,05/02/25 4:00:00 AM,4644.9,4703.6,24.29,4776.6,,
380,05/02/25 4:10:00 AM,4664.4,4722.7,24.29,4796,,
381,05/02/25 4:20:00 AM,4684,4743.1,24.29,4816.7,,
382,05/02/25 4:30:00 AM,4694.1,4752.3,24.29,4826,,
383,05/02/25 4:40:00 AM,4707.7,4765.5,24.3,4838.4,,
384,05/02/25 4:50:00 AM,4740.2,4798.5,24.31,4870.9,,
385,05/02/25 5:00:00 AM,4742.2,4800.4,24.31,4872.8,,
386,05/02/25 5:10:00 AM,4740.2,4799.1,24.31,4871.5,,
387,05/02/25 5:20:00 AM,4749.7,4807.7,24.31,4880.2,,
388,05/02/25 5:30:00 AM,4759.8,4817.6,24.33,4888.2,,
389,05/02/25 5:40:00 AM,4763.9,4822.2,24.31,4894.9,,
390,05/02/25 5:50:00 AM,4763.9,4821.6,24.3,4895.4,,
391,05/02/25 6:00:00 AM,4768,4824.9,24.31,4897.7,,
392,05/02/25 6:10:00 AM,4748.3,4805.1,24.3,4878.6,,
393,05/02/25 6:20:00 AM,4778.2,4836.7,24.31,4909.7,,
394,05/02/25 6:30:00 AM,4772.1,4828.8,24.31,4901.6,,
395,05/02/25 6:40:00 AM,4794.5,4849.9,24.31,4923.1,,
396,05/02/25 6:50:00 AM,4816.9,4873.7,24.33,4945.1,,
397,05/02/25 7:00:00 AM,4866.8,4922.7,24.33,4994.8,,
398,05/02/25 7:10:00 AM,4931.8,4986.2,24.36,5056,,
399,05/02/25 7:20:00 AM,5022,5073.1,24.39,5140.9,,
400,05/02/25 7:30:00 AM,5154.5,5205.5,24.38,5276.2,,
401,05/02/25 7:40:00 AM,5312.8,5359.1,24.43,5426.1,,
402,05/02/25 7:50:00 AM,5442.1,5486.5,24.47,5550.3,,
403,05/02/25 8:00:00 AM,5489.1,5530.9,24.49,5592.9,,
404,05/02/25 8:10:00 AM,5479.1,5522.2,24.52,5580.5,,
405,05/02/25 8:20:00 AM,5491.2,5534.9,24.52,5593.4,,
406,05/02/25 8:30:00 AM,5442.1,5487.2,24.51,5546.3,,
407,05/02/25 8:40:00 AM,5401,5446.3,24.52,5503.8,,
408,05/02/25 8:50:00 AM,5381.9,5426.8,24.51,5485.3,,
409,05/02/25 9:00:00 AM,5367.8,5412.7,24.55,5466.4,,
410,05/02/25 9:10:00 AM,5343.8,5389.3,24.58,5439.3,,
411,05/02/25 9:20:00 AM,5289.5,5336.4,24.52,5392.8,,
412,05/02/25 9:30:00 AM,5257.2,5303.6,24.56,5355.1,,
413,05/02/25 9:40:00 AM,5250.2,5298.3,24.67,5337.3,,
414,05/02/25 9:50:00 AM,5243.2,5290.9,24.71,5325.3,,
415,05/02/25 10:00:00 AM,5227.1,5272.9,24.75,5302.7,,
416,05/02/25 10:10:00 AM,5199.8,5247.6,24.73,5279.5,,
417,05/02/25 10:20:00 AM,5181.7,5229.5,24.76,5258,,
418,05/02/25 10:30:00 AM,5176.8,5224.2,24.83,5244.9,,
419,05/02/25 10:40:00 AM,5156.6,5203.5,24.82,5225.2,,
420,05/02/25 10:50:00 AM,5120.4,5168.2,24.89,5182.1,,
421,05/02/25 11:00:00 AM,5114.1,5163.6,25.09,5155.7,,
422,05/02/25 11:10:00 AM,5109.3,5158.2,25.27,5130.9,,
423,05/02/25 11:20:00 AM,5107.2,5154.9,25.46,5107.2,,
424,05/02/25 11:30:00 AM,5091.9,5142.9,25.38,5103.9,,
425,05/02/25 11:40:00 AM,5039.3,5091.1,25.14,5078,,
426,05/02/25 11:50:00 AM,5024.1,5073.8,25.15,5059.6,,
427,05/02/25 12:00:00 PM,4985.5,5035.3,25.2,5016,,
428,05/02/25 12:10:00 PM,4974.5,5025.4,25.27,4998.8,,
429,05/02/25 12:20:00 PM,4892.1,4944.5,25.19,4926.6,,
430,05/02/25 12:30:00 PM,4888,4939.9,25.32,4908.6,,
431,05/02/25 12:40:00 PM,4866.8,4920,25.32,4888.8,,
432,05/02/25 12:50:00 PM,4842.2,4895.5,25.41,4855.3,,
433,05/02/25 1:00:00 PM,4821.7,4876.4,25.43,4834.3,,
434,05/02/25 1:10:00 PM,4795.2,4849.9,25.43,4808.1,,
435,05/02/25 1:20:00 PM,4782.9,4837.4,25.49,4789.6,,
436,05/02/25 1:30:00 PM,4742.9,4798.5,25.5,4750.1,,
437,05/02/25 1:40:00 PM,4713.1,4766.8,25.49,4719.7,,
438,05/02/25 1:50:00 PM,4726.6,4781.3,25.63,4720.3,,
439,05/02/25 2:00:00 PM,4677.3,4731.2,25.53,4680.6,,
440,05/02/25 2:10:00 PM,4671.2,4727.3,25.6,4669.9,,
441,05/02/25 2:20:00 PM,4618.7,4677.3,25.51,4629.2,,
442,05/02/25 2:30:00 PM,4591.8,4647.7,25.55,4596,,
443,05/02/25 2:40:00 PM,4572.3,4627.9,25.55,4576.5,,
444,05/02/25 2:50:00 PM,4546.2,4600.4,25.62,4542.6,,
445,05/02/25 3:00:00 PM,4502.1,4559,25.53,4510.2,,
446,05/02/25 3:10:00 PM,4492.8,4549.8,25.54,4500.2,,
447,05/02/25 3:20:00 PM,4483.5,4540.6,25.6,4485.5,,
448,05/02/25 3:30:00 PM,4428.3,4485.6,25.46,4444.1,,
449,05/02/25 3:40:00 PM,4415.6,4472.5,25.51,4426.5,,
450,05/02/25 3:50:00 PM,4382.5,4439.1,25.49,4395.3,,
451,05/02/25 4:00:00 PM,4342.9,4400.5,25.42,4363.4,,
452,05/02/25 4:10:00 PM,4308.6,4364.6,25.33,4336,,
453,05/02/25 4:20:00 PM,4280.3,4337.8,25.33,4309.4,,
454,05/02/25 4:30:00 PM,4257.3,4313.7,25.25,4292.6,,
455,05/02/25 4:40:00 PM,4221.9,4279.8,25.2,4263.4,,
456,05/02/25 4:50:00 PM,4191.1,4247.2,25.18,4232.7,,
457,05/02/25 5:00:00 PM,4187.2,4243.3,25.16,4230.6,,
458,05/02/25 5:10:00 PM,4153.3,4210.7,25.09,4204.3,,
459,05/02/25 5:20:00 PM,4119.4,4175.6,25.05,4172.7,,
460,05/02/25 5:30:00 PM,4122.7,4179.5,25.05,4176.6,,
461,05/02/25 5:40:00 PM,4098.6,4157.4,25.01,4158,,
462,05/02/25 5:50:00 PM,4058.4,4114.5,24.93,4122.1,,
463,05/02/25 6:00:00 PM,4033.2,4091.8,24.92,4100.2,,
464,05/02/25 6:10:00 PM,4020.2,4077.5,24.87,4090.2,,
465,05/02/25 6:20:00 PM,4007.3,4065.8,24.85,4080.2,,
466,05/02/25 6:30:00 PM,3993.8,4051.5,24.79,4071,,
467,05/02/25 6:40:00 PM,3980.9,4037.2,24.76,4059.2,,
468,05/02/25 6:50:00 PM,3974.4,4030.1,24.74,4053.7,,
469,05/02/25 7:00:00 PM,3966.7,4023,24.73,4047.5,,
470,05/02/25 7:10:00 PM,3958.3,4015.2,24.7,4042.2,,
471,05/02/25 7:20:00 PM,3960.3,4017.1,24.71,4043.2,,
472,05/02/25 7:30:00 PM,3962.8,4017.8,24.7,4044.8,,
473,05/02/25 7:40:00 PM,3955.1,4012,24.67,4041.5,,
474,05/02/25 7:50:00 PM,3948.7,4004.2,24.65,4035.4,,
475,05/02/25 8:00:00 PM,3937.1,3993.2,24.62,4026.8,,
476,05/02/25 8:10:00 PM,3932.6,3987.3,24.6,4022.6,,
477,05/02/25 8:20:00 PM,3932.6,3986.7,24.58,4023.7,,
478,05/02/25 8:30:00 PM,3924.9,3981.5,24.57,4019.3,,
479,05/02/25 8:40:00 PM,3924.3,3980.2,24.56,4018.8,,
480,05/02/25 8:50:00 PM,3924.3,3980.9,24.55,4020.4,,
481,05/02/25 9:00:00 PM,3924.3,3979.6,24.52,4021.6,,
482,05/02/25 9:10:00 PM,3919.8,3976.3,24.49,4020.9,,
483,05/02/25 9:20:00 PM,3917.8,3972.4,24.48,4017.8,,
484,05/02/25 9:30:00 PM,3911.4,3966.6,24.47,4012.8,,
485,05/02/25 9:40:00 PM,3913.4,3969.9,24.45,4017.8,,
486,05/02/25 9:50:00 PM,3913.4,3967.9,24.42,4018.3,,
487,05/02/25 10:00:00 PM,3911.4,3966.6,24.4,4018.7,,
488,05/02/25 10:10:00 PM,3906.9,3962.7,24.38,4016.5,,
489,05/02/25 10:20:00 PM,3901.8,3956.9,24.36,4012.3,,
490,05/02/25 10:30:00 PM,3898,3951.7,24.35,4007.9,,
491,05/02/25 10:40:00 PM,3885.8,3940.1,24.33,3997.8,,
492,05/02/25 10:50:00 PM,3873.6,3928.4,24.33,3986,,
493,05/02/25 11:00:00 PM,3844.9,3899.3,24.29,3959.8,,
494,05/02/25 11:10:00 PM,3815.5,3869,24.26,3931.5,,
495,05/02/25 11:20:00 PM,3783.7,3838,24.24,3901.7,,
496,05/02/25 11:30:00 PM,3743.6,3797.3,24.21,3862.8,,
497,05/02/25 11:40:00 PM,3719.6,3772.2,24.2,3838.1,,
498,05/02/25 11:50:00 PM,3702.5,3755.4,24.18,3822.6,,
499,05/03/25 12:00:00 AM,3681.6,3734.1,24.16,3802.6,,
500,05/03/25 12:10:00 AM,3662,3714.8,24.16,3782.9,,
501,05/03/25 12:20:00 AM,3639.3,3691.7,24.15,3760.2,,
502,05/03/25 12:30:00 AM,3623,3673.6,24.12,3744.1,,
503,05/03/25 12:40:00 AM,3611,3662.1,24.12,3732.4,,
504,05/03/25 12:50:00 AM,3599.7,3651.1,24.12,3721.2,,
505,05/03/25 1:00:00 AM,3589,3639.6,24.11,3710.3,,
506,05/03/25 1:10:00 AM,3575.8,3625.4,24.09,3697.4,,
507,05/03/25 1:20:00 AM,3566.4,3615.2,24.08,3687.8,,
508,05/03/25 1:30:00 AM,3554.5,3604.2,24.07,3677.3,,
509,05/03/25 1:40:00 AM,3550.8,3599.7,24.07,3672.7,,
510,05/03/25 1:50:00 AM,3552,3602.3,24.08,3674.6,,
511,05/03/25 2:00:00 AM,3553.3,3604.2,24.07,3677.3,,
512,05/03/25 2:10:00 AM,3562.7,3611.3,24.09,3683,,
513,05/03/25 2:20:00 AM,3565.2,3614.5,24.08,3687.1,,
514,05/03/25 2:30:00 AM,3567,3617.1,24.08,3689.7,,
515,05/03/25 2:40:00 AM,3570.2,3619,24.08,3691.6,,
516,05/03/25 2:50:00 AM,3571.4,3621.6,24.08,3694.3,,
517,05/03/25 3:00:00 AM,3568.9,3619,24.08,3691.6,,
518,05/03/25 3:10:00 AM,3569.6,3619.6,24.07,3693,,
519,05/03/25 3:20:00 AM,3575.2,3624.8,24.08,3697.6,,
520,05/03/25 3:30:00 AM,3579,3628.6,24.07,3702.2,,
521,05/03/25 3:40:00 AM,3579,3628.6,24.07,3702.2,,
522,05/03/25 3:50:00 AM,3562.7,3611.9,24.04,3687.6,,
523,05/03/25 4:00:00 AM,3602.8,3653.1,24.07,3727.2,,
524,05/03/25 4:10:00 AM,3630.5,3679.4,24.08,3753.3,,
525,05/03/25 4:20:00 AM,3633.7,3683.9,24.08,3757.8,,
526,05/03/25 4:30:00 AM,3645.6,3696.2,24.08,3770.4,,
527,05/03/25 4:40:00 AM,3651.9,3702.6,24.07,3777.7,,
528,05/03/25 4:50:00 AM,3703.1,3755.4,24.09,3830,,
529,05/03/25 5:00:00 AM,3746.8,3799.2,24.11,3873,,
530,05/03/25 5:10:00 AM,3786.2,3839.9,24.09,3916.1,,
531,05/03/25 5:20:00 AM,3812.3,3864.4,24.11,3939.4,,
532,05/03/25 5:30:00 AM,3832.7,3885.8,24.12,3960.4,,
533,05/03/25 5:40:00 AM,3851.2,3905.2,24.12,3980.2,,
534,05/03/25 5:50:00 AM,3867.9,3922.6,24.12,3997.9,,
535,05/03/25 6:00:00 AM,3930,3984.1,24.13,4059.7,,
536,05/03/25 6:10:00 AM,3944.2,3998.4,24.13,4074.3,,
537,05/03/25 6:20:00 AM,3952.5,4006.8,24.13,4082.9,,
538,05/03/25 6:30:00 AM,3978.9,4034.7,24.15,4109.5,,
539,05/03/25 6:40:00 AM,4004.7,4059.9,24.15,4135.2,,
540,05/03/25 6:50:00 AM,4022.8,4076.2,24.16,4150.9,,
541,05/03/25 7:00:00 AM,4034.5,4088.5,24.17,4162.6,,
542,05/03/25 7:10:00 AM,4049.3,4103.4,24.18,4176.8,,
543,05/03/25 7:20:00 AM,4069.4,4123.6,24.21,4194.7,,
544,05/03/25 7:30:00 AM,4086.3,4139.8,24.21,4211.2,,
545,05/03/25 7:40:00 AM,4077.8,4131.4,24.18,4205.3,,
546,05/03/25 7:50:00 AM,4103.2,4158,24.21,4229.7,,
547,05/03/25 8:00:00 AM,4233,4286.9,24.22,4359.9,,
548,05/03/25 8:10:00 AM,4279,4333.3,24.25,4404.3,,
549,05/03/25 8:20:00 AM,4459.5,4513.8,24.29,4583.8,,
550,05/03/25 8:30:00 AM,4644.2,4696.3,24.31,4767.1,,
551,05/03/25 8:40:00 AM,4763.2,4813.6,24.35,4882.1,,
552,05/03/25 8:50:00 AM,4883.9,4932.6,24.39,4998.5,,
553,05/03/25 9:00:00 AM,4853.1,4902.2,24.39,4967.7,,
554,05/03/25 9:10:00 AM,4881.8,4930.6,24.42,4993.3,,
555,05/03/25 9:20:00 AM,4894.1,4942.5,24.42,5005.3,,
556,05/03/25 9:30:00 AM,4877.7,4926.6,24.45,4986,,
557,05/03/25 9:40:00 AM,4881.8,4929.3,24.47,4986.7,,
558,05/03/25 9:50:00 AM,4865.4,4915.4,24.51,4968.4,,
559,05/03/25 10:00:00 AM,4853.1,4901.5,24.53,4952.2,,
560,05/03/25 10:10:00 AM,4828.5,4877,24.56,4924.3,,
561,05/03/25 10:20:00 AM,4769.3,4819.6,24.57,4865.4,,
562,05/03/25 10:30:00 AM,4783.6,4834.1,24.67,4869.7,,
563,05/03/25 10:40:00 AM,4739.5,4790.5,24.67,4825.7,,
564,05/03/25 10:50:00 AM,4713.1,4764.2,24.87,4779,,
565,05/03/25 11:00:00 AM,4684,4734.5,25.04,4732.2,,
566,05/03/25 11:10:00 AM,4669.8,4721.3,24.92,4731,,
567,05/03/25 11:20:00 AM,4642.9,4693.7,25.14,4681.6,,
568,05/03/25 11:30:00 AM,4607.9,4660.2,24.93,4668.8,,
569,05/03/25 11:40:00 AM,4603.9,4654.2,24.89,4666.7,,
570,05/03/25 11:50:00 AM,4584.4,4636.5,24.89,4648.9,,
571,05/03/25 12:00:00 PM,4558.3,4608.9,24.92,4618.3,,
572,05/03/25 12:10:00 PM,4540.9,4591.8,24.96,4597.3,,
573,05/03/25 12:20:00 PM,4497.5,4551.1,24.94,4558.5,,
574,05/03/25 12:30:00 PM,4482.8,4534.7,25.04,4532.5,,
575,05/03/25 12:40:00 PM,4478.8,4531.5,25.06,4527.4,,
576,05/03/25 12:50:00 PM,4440.2,4494.8,25.13,4484.1,,
577,05/03/25 1:00:00 PM,4413,4464.6,25.24,4443.7,,
578,05/03/25 1:10:00 PM,4403.7,4456.1,25.28,4431.6,,
579,05/03/25 1:20:00 PM,4405.7,4459.4,25.36,4427.4,,
580,05/03/25 1:30:00 PM,4409,4462,25.41,4425.4,,
581,05/03/25 1:40:00 PM,4394.4,4448.3,25.36,4416.4,,
582,05/03/25 1:50:00 PM,4358.7,4411,25.37,4378.4,,
583,05/03/25 2:00:00 PM,4338.2,4392,25.38,4358.7,,
584,05/03/25 2:10:00 PM,4334.9,4388.1,25.36,4356.6,,
585,05/03/25 2:20:00 PM,4324.4,4377,25.43,4339.2,,
586,05/03/25 2:30:00 PM,4301.3,4354.2,25.41,4318.4,,
587,05/03/25 2:40:00 PM,4250.1,4302.6,25.25,4281.6,,
588,05/03/25 2:50:00 PM,4204.9,4258.3,25.23,4239.3,,
589,05/03/25 3:00:00 PM,4175.5,4227.6,25.25,4207,,
590,05/03/25 3:10:00 PM,4193.1,4245.9,25.33,4218.1,,
591,05/03/25 3:20:00 PM,4153.3,4204.2,25.23,4185.4,,
592,05/03/25 3:30:00 PM,4126.6,4178.8,25.23,4160.1,,
593,05/03/25 3:40:00 PM,4103.2,4155.4,25.13,4145.5,,
594,05/03/25 3:50:00 PM,4072.7,4124.2,25.11,4116.2,,
595,05/03/25 4:00:00 PM,4014.4,4067.7,25.04,4065.7,,
596,05/03/25 4:10:00 PM,4002.8,4055.4,25,4056.9,,
597,05/03/25 4:20:00 PM,3980.2,4032.1,24.98,4035.3,,
598,05/03/25 4:30:00 PM,3962.2,4013.3,24.92,4021.5,,
599,05/03/25 4:40:00 PM,3951.3,4004.2,24.94,4010.7,,
600,05/03/25 4:50:00 PM,3936.5,3989.9,24.92,3998.1,,
601,05/03/25 5:00:00 PM,3920.4,3973.1,24.89,3983.8,,
602,05/03/25 5:10:00 PM,3902.4,3954.3,24.87,3966.6,,
603,05/03/25 5:20:00 PM,3871.1,3922,24.82,3938.3,,
604,05/03/25 5:30:00 PM,3848.7,3901.3,24.79,3920,,
605,05/03/25 5:40:00 PM,3833.4,3884.5,24.75,3906.5,,
606,05/03/25 5:50:00 PM,3825.7,3876.7,24.73,3900.3,,
607,05/03/25 6:00:00 PM,3814.2,3865.7,24.71,3890.8,,
608,05/03/25 6:10:00 PM,3798.3,3848.3,24.67,3876.6,,
609,05/03/25 6:20:00 PM,3780.5,3831.5,24.62,3863.8,,
610,05/03/25 6:30:00 PM,3771,3821.2,24.61,3854.2,,
611,05/03/25 6:40:00 PM,3764.6,3814.7,24.58,3850.1,,
612,05/03/25 6:50:00 PM,3758.2,3808.3,24.57,3844.5,,
613,05/03/25 7:00:00 PM,3749.4,3800.5,24.56,3837.4,,
614,05/03/25 7:10:00 PM,3747.5,3798.6,24.55,3836.3,,
615,05/03/25 7:20:00 PM,3744.3,3794.1,24.51,3835,,
616,05/03/25 7:30:00 PM,3739.8,3789.6,24.51,3830.4,,
617,05/03/25 7:40:00 PM,3734.1,3784.4,24.48,3827.6,,
618,05/03/25 7:50:00 PM,3713.9,3763.1,24.45,3808.5,,
619,05/03/25 8:00:00 PM,3713.9,3763.1,24.44,3809.3,,
620,05/03/25 8:10:00 PM,3695.5,3744.4,24.4,3793.6,,
621,05/03/25 8:20:00 PM,3684.1,3732.9,24.38,3783.6,,
622,05/03/25 8:30:00 PM,3681,3730.3,24.35,3783.3,,
623,05/03/25 8:40:00 PM,3674.7,3723.8,24.34,3777.6,,
624,05/03/25 8:50:00 PM,3670.2,3719.3,24.3,3776.2,,
625,05/03/25 9:00:00 PM,3665.2,3714.2,24.29,3771.8,,
626,05/03/25 9:10:00 PM,3663.9,3712.9,24.27,3772.1,,
627,05/03/25 9:20:00 PM,3662.7,3712.2,24.26,3772.2,,
628,05/03/25 9:30:00 PM,3656.4,3705.2,24.24,3766.7,,
629,05/03/25 9:40:00 PM,3650.7,3699.4,24.22,3762.4,,
630,05/03/25 9:50:00 PM,3651.9,3699.4,24.2,3764,,
631,05/03/25 10:00:00 PM,3653.2,3702.6,24.2,3767.3,,
632,05/03/25 10:10:00 PM,3653.2,3703.2,24.18,3769.5,,
633,05/03/25 10:20:00 PM,3668.3,3717.4,24.16,3785.6,,
634,05/03/25 10:30:00 PM,3662.7,3711.6,24.16,3779.6,,
635,05/03/25 10:40:00 PM,3684.8,3734.1,24.15,3803.4,,
636,05/03/25 10:50:00 PM,3719.6,3768.9,24.13,3840.5,,
637,05/03/25 11:00:00 PM,3755.1,3803.8,24.11,3877.7,,
638,05/03/25 11:10:00 PM,3759.5,3810.2,24.09,3885.9,,
639,05/03/25 11:20:00 PM,3763.3,3812.1,24.09,3887.8,,
640,05/03/25 11:30:00 PM,3761.4,3811.5,24.09,3887.2,,
641,05/03/25 11:40:00 PM,3753.2,3804.4,24.08,3880.8,,
642,05/03/25 11:50:00 PM,3741.1,3792.8,24.08,3868.9,,
643,05/04/25 12:00:00 AM,3751.9,3803.8,24.08,3880.2,,
644,05/04/25 12:10:00 AM,3753.8,3804.4,24.08,3880.8,,
645,05/04/25 12:20:00 AM,3755.7,3805,24.07,3882.2,,
646,05/04/25 12:30:00 AM,3746.2,3796.7,24.06,3874.6,,
647,05/04/25 12:40:00 AM,3739.8,3789.6,24.03,3869.8,,
648,05/04/25 12:50:00 AM,3725.9,3774.7,24,3857.1,,
649,05/04/25 1:00:00 AM,3710.7,3761.2,23.96,3846.6,,
650,05/04/25 1:10:00 AM,3710.7,3759.9,23.98,3843.6,,
651,05/04/25 1:20:00 AM,3713.9,3763.8,24,3845.9,,
652,05/04/25 1:30:00 AM,3718.3,3768.3,24,3850.5,,
653,05/04/25 1:40:00 AM,3720.2,3770.2,23.99,3853.3,,
654,05/04/25 1:50:00 AM,3723.4,3771.5,24,3853.8,,
655,05/04/25 2:00:00 AM,3721.5,3771.5,23.99,3854.6,,
656,05/04/25 2:10:00 AM,3721.5,3770.9,24,3853.2,,
657,05/04/25 2:20:00 AM,3715.8,3765.7,23.98,3849.5,,
658,05/04/25 2:30:00 AM,3712.6,3761.2,23.98,3844.9,,
659,05/04/25 2:40:00 AM,3708.2,3757.3,23.98,3840.9,,
660,05/04/25 2:50:00 AM,3703.1,3752.2,23.98,3835.7,,
661,05/04/25 3:00:00 AM,3700.6,3750.2,23.99,3832.8,,
662,05/04/25 3:10:00 AM,3698.7,3747,23.98,3830.4,,
663,05/04/25 3:20:00 AM,3693,3741.9,23.98,3825.2,,
664,05/04/25 3:30:00 AM,3689.8,3738.6,23.96,3823.4,,
665,05/04/25 3:40:00 AM,3686,3735.4,23.96,3820.2,,
666,05/04/25 3:50:00 AM,3684.1,3733.5,23.95,3819,,
667,05/04/25 4:00:00 AM,3681,3730.3,23.94,3816.6,,
668,05/04/25 4:10:00 AM,3675.9,3725.1,23.94,3811.3,,
669,05/04/25 4:20:00 AM,3671.5,3721.3,23.94,3807.4,,
670,05/04/25 4:30:00 AM,3672.1,3721.3,23.93,3808.2,,
671,05/04/25 4:40:00 AM,3671.5,3720.6,23.93,3807.5,,
672,05/04/25 4:50:00 AM,3667.1,3716.8,23.93,3803.6,,
673,05/04/25 5:00:00 AM,3664.6,3713.5,23.93,3800.2,,
674,05/04/25 5:10:00 AM,3660.1,3708.4,23.93,3795,,
675,05/04/25 5:20:00 AM,3652.6,3700.7,23.91,3788.7,,
676,05/04/25 5:30:00 AM,3637.4,3685.9,23.9,3774.4,,
677,05/04/25 5:40:00 AM,3629.3,3676.9,23.91,3764.4,,
678,05/04/25 5:50:00 AM,3623.6,3671.7,23.9,3759.8,,
679,05/04/25 6:00:00 AM,3621.1,3667.9,23.9,3756,,
680,05/04/25 6:10:00 AM,3606,3653.7,23.89,3742.2,,
681,05/04/25 6:20:00 AM,3582.7,3629.9,23.86,3720.2,,
682,05/04/25 6:30:00 AM,3580.8,3629.9,23.89,3717.8,,
683,05/04/25 6:40:00 AM,3568.3,3613.9,23.87,3703,,
684,05/04/25 6:50:00 AM,3569.6,3617.1,23.89,3704.7,,
685,05/04/25 7:00:00 AM,3562,3608.1,23.89,3695.5,,
686,05/04/25 7:10:00 AM,3533.8,3581.1,23.9,3667.1,,
687,05/04/25 7:20:00 AM,3535.7,3582.4,23.91,3667.6,,
688,05/04/25 7:30:00 AM,3520.1,3565.7,23.89,3652.1,,
689,05/04/25 7:40:00 AM,3508.2,3554.8,23.89,3640.9,,
690,05/04/25 7:50:00 AM,3510.1,3554.8,23.91,3639.4,,
691,05/04/25 8:00:00 AM,3498.2,3543.3,23.91,3627.6,,
692,05/04/25 8:10:00 AM,3483.9,3529.2,23.93,3611.6,,
693,05/04/25 8:20:00 AM,3472.7,3518.3,23.94,3599.7,,
694,05/04/25 8:30:00 AM,3469.5,3514.4,23.96,3594.2,,
695,05/04/25 8:40:00 AM,3459.6,3502.9,23.98,3580.9,,
696,05/04/25 8:50:00 AM,3455.2,3498.4,23.99,3575.5,,
697,05/04/25 9:00:00 AM,3444,3489.5,24,3565.6,,
698,05/04/25 9:10:00 AM,3434.1,3477.3,24.02,3551.7,,
699,05/04/25 9:20:00 AM,3429.7,3472.8,24.04,3545.5,,
700,05/04/25 9:30:00 AM,3431,3475.4,24.09,3544.4,,
701,05/04/25 9:40:00 AM,3427.2,3471.5,24.15,3535.9,,
702,05/04/25 9:50:00 AM,3424.1,3467.7,24.17,3530.5,,
703,05/04/25 10:00:00 AM,3422.9,3466.4,24.22,3525.4,,
704,05/04/25 10:10:00 AM,3408.6,3453,24.22,3511.8,,
705,05/04/25 10:20:00 AM,3411.7,3454.9,24.26,3510.7,,
706,05/04/25 10:30:00 AM,3397.4,3441.5,24.3,3494.2,,
707,05/04/25 10:40:00 AM,3402.4,3445.3,24.34,3495,,
708,05/04/25 10:50:00 AM,3395,3437.6,24.44,3479.8,,
709,05/04/25 11:00:00 AM,3417.3,3459.4,24.71,3481.9,,
710,05/04/25 11:10:00 AM,3407.4,3449.8,24.58,3481.8,,
711,05/04/25 11:20:00 AM,3418.5,3461.3,24.62,3490.5,,
712,05/04/25 11:30:00 AM,3424.1,3466.4,24.85,3478.6,,
713,05/04/25 11:40:00 AM,3391.9,3434.4,24.52,3470.7,,
714,05/04/25 11:50:00 AM,3387.5,3429.9,24.55,3463.9,,
715,05/04/25 12:00:00 PM,3380.1,3421.6,24.61,3451.2,,
716,05/04/25 12:10:00 PM,3370.8,3412.7,24.58,3444.4,,
717,05/04/25 12:20:00 PM,3359.7,3401.2,24.6,3431.3,,
718,05/04/25 12:30:00 PM,3341.7,3383.3,24.6,3413.2,,
719,05/04/25 12:40:00 PM,3336.2,3376.3,24.62,3404.7,,
720,05/04/25 12:50:00 PM,3334.3,3375,24.69,3398.4,,
721,05/04/25 1:00:00 PM,3328.8,3369.3,24.66,3394.8,,
722,05/04/25 1:10:00 PM,3323.8,3363.5,24.66,3389,,
723,05/04/25 1:20:00 PM,3321.4,3361.6,24.67,3386.3,,
724,05/04/25 1:30:00 PM,3314,3353.9,24.62,3382.2,,
725,05/04/25 1:40:00 PM,3308.4,3347.6,24.64,3374.4,,
726,05/04/25 1:50:00 PM,3296.1,3336.1,24.6,3365.6,,
727,05/04/25 2:00:00 PM,3296.1,3335.4,24.58,3366.4,,
728,05/04/25 2:10:00 PM,3287.5,3327.1,24.58,3358,,
729,05/04/25 2:20:00 PM,3292.4,3332.9,24.7,3355.3,,
730,05/04/25 2:30:00 PM,3283.2,3323.3,24.58,3354.1,,
731,05/04/25 2:40:00 PM,3277.6,3316.9,24.61,3345.6,,
732,05/04/25 2:50:00 PM,3271.5,3309.9,24.62,3337.8,,
733,05/04/25 3:00:00 PM,3269,3308.7,24.67,3333,,
734,05/04/25 3:10:00 PM,3280.1,3320.1,24.78,3336.8,,
